0
72
88
105
31
71
31
21
64
134
169
94
161
203
169
71
88
75
82
169
192
71
63
71
51
93
94
125
49
120
59
88
140
63
71
66
71
236
71
62
62
126
120
14
100
62
62
52
71
63
125
80
94
71
161
101
178
71
70
74
104
110
71
71
33
169
69
76
71
71
161
213
71
66
62
71
169
229
71
140
71
71
71
80
63
71
71
71
71
77
188
82
152
132
111
93
110
91
161
71
153
71
169
71
60
13
73
169
66
169
89
31
71
71
31
169
76
78
71
130
50
62
71
29
71
62
71
31
130
169
71
125
59
93
94
93
30
57
71
175
71
143
78
63
106
51
112
125
189
57
75
66
31
73
71
71
137
111
221
151
1
72
163
169
71
41
40
71
71
71
71
70
83
63
125
58
71
71
94
161
125
69
71
137
112
71
191
71
71
71
183
163
90
125
169
71
87
19
71
71
112
93
156
169
31
31
71
169
62
271
221
89
169
59
110
129
271
71
71
118
